record_id,transformer_id,reading_date,dissolved_gas_ppm,oil_temp_c
OIL-000092,TXR-0015,2024-02-03,0.0,53.924604731168316
OIL-001083,TXR-0158,2023-04-28,41.357240856700756,46.38363005406168
OIL-001231,TXR-0178,2023-06-11,83.10196360972535,57.265092060279656
OIL-000693,TXR-0102,2024-02-22,73.35384071735628,48.795865610518696
OIL-000789,TXR-0116,2023-09-27,174.03518958913963,49.64335225987456
OIL-000665,TXR-0098,2023-10-27,54.353050711235305,56.13138377883911
OIL-001058,TXR-0154,2024-03-17,311.3004789624539,67.40088177182011
OIL-000512,TXR-0076,2023-04-28,141.68035302126123,72.39944983521178
OIL-000468,TXR-0070,2023-01-29,236.10136892298712,65.64028561658438
OIL-000802,TXR-0117,2023-06-06,133.04804187124927,60.96452882294122
OIL-000679,TXR-0100,2023-12-05,74.96646038213645,56.12968476650388
OIL-001177,TXR-0171,2024-05-13,78.71746481602952,50.877520220451764
OIL-001408,TXR-0206,2023-04-18,120.89890561217202,44.791245410223155
OIL-001050,TXR-0153,2023-10-16,160.5828595777421,47.665852800441954
OIL-000607,TXR-0089,2023-06-24,88.8926854256496,60.93566154901244
OIL-001031,TXR-0150,2024-05-03,88.47535150059673,61.20845247680586
OIL-001584,TXR-0231,2023-11-01,237.9856624648873,52.282137193328424
OIL-001594,TXR-0232,2023-09-23,162.50411152067224,60.00490219825883
OIL-001201,TXR-0175,2023-12-28,37.89422051258695,64.25341679212394
OIL-000983,TXR-0143,2023-06-22,-104.63446087793406,39.95645755760043
OIL-000590,TXR-0087,2023-03-14,61.00460145623103,64.37182589731196
OIL-000670,TXR-0099,2023-06-30,97.62803709897992,45.99416975518747
OIL-000825,TXR-0120,2023-06-03,116.14591091354555,62.412644452761434
OIL-001322,TXR-0193,2023-06-08,75.04385781871595,55.31660955026081
OIL-001479,TXR-0215,2023-10-05,89.70925680838369,47.157299124474136
OIL-000492,TXR-0073,2023-08-28,85.53004800156089,60.42069642700133
OIL-000791,TXR-0116,2023-08-10,159.59872495818095,61.940719411825555
OIL-001447,TXR-0211,2024-04-29,163.6243470269071,48.49930100624424
OIL-000181,TXR-0028,2023-10-11,83.58687051763432,46.05868412697108
OIL-001267,TXR-0184,2023-01-23,62.59254285346829,57.25019291323204
OIL-000671,TXR-0099,2024-05-16,116.64355095085658,53.87783575630971
OIL-001014,TXR-0147,2023-01-20,136.7061452168403,52.385111499009106
OIL-001240,TXR-0179,2023-07-13,43.78275614296818,56.823841726778426
OIL-000938,TXR-0135,2023-03-01,146.05111402646628,73.26563582253294
OIL-000947,TXR-0136,2023-12-25,195.07963894743753,42.878450407415286
OIL-000849,TXR-0124,2023-04-14,121.81609820573688,48.179684282969895
OIL-001396,TXR-0204,2023-02-09,182.23160894823374,56.49852496640729
OIL-001370,TXR-0199,2023-10-23,146.2672930527884,53.277524456334866
OIL-001546,TXR-0226,2023-07-09,116.9569135832692,52.141837482903455
OIL-000111,TXR-0017,2023-08-02,48.90226159761421,61.40306885884291
OIL-000274,TXR-0044,2024-03-10,83.96352891590486,60.95650830835107
OIL-000119,TXR-0018,2023-10-12,75.27427916462216,63.425721022134795
OIL-000926,TXR-0133,2023-03-07,52.513117172639056,65.15495523755934
OIL-000688,TXR-0101,2024-02-15,34.85334945817752,53.64916875821537
OIL-001043,TXR-0153,2024-04-10,118.90725414627214,53.8018953768135
OIL-000749,TXR-0110,2023-05-02,32.30572421440877,55.00653814920311
OIL-001395,TXR-0203,2023-07-14,58.52222010622664,59.83168664306194
OIL-000183,TXR-0029,2023-09-07,95.2842783336445,78.8500683917515
OIL-001114,TXR-0161,2024-05-13,110.66504773355267,52.88547180740109
OIL-000239,TXR-0039,2024-02-04,126.24084980093144,46.28923086211956
OIL-000007,TXR-0002,2023-07-15,121.6036926513911,56.416633701639064
OIL-001578,TXR-0230,2024-01-29,82.8526128876348,49.47317637637091
OIL-001513,TXR-0221,2023-04-22,93.55470211539675,66.9404123408375
OIL-000687,TXR-0101,2023-10-20,58.868188771713996,51.28656323192003
OIL-000996,TXR-0144,2023-11-12,111.21109048213327,55.48712270687949
OIL-001369,TXR-0199,2024-01-18,132.42033460349452,45.86102111046684
OIL-000337,TXR-0053,2023-09-09,75.56470778162468,56.338079092511435
OIL-000004,TXR-0002,2024-03-22,112.7579260072319,53.469405886841535
OIL-000807,TXR-0118,2023-12-17,63.42663099216141,52.56602667101615
OIL-001196,TXR-0174,2023-06-16,93.27479739514975,58.23740407702512
OIL-001333,TXR-0194,2024-04-20,141.14564399898643,59.219124347772784
OIL-001186,TXR-0173,2023-10-03,110.42323205422954,57.3541801747691
OIL-001319,TXR-0192,2023-02-10,0.0,53.747795539198066
OIL-000851,TXR-0124,2023-02-06,122.71739335872925,47.197263794510036
OIL-000008,TXR-0002,2023-09-27,98.57358332059934,65.3982550048076
OIL-000740,TXR-0109,2024-03-02,0.0,71.08391000662067
OIL-000362,TXR-0057,2023-04-12,105.70666324474742,64.18624628765973
OIL-000591,TXR-0087,2024-05-05,44.57652463514757,65.80585819320649
OIL-000698,TXR-0103,2023-07-06,95.6477157095926,48.78646376964537
OIL-001418,TXR-0207,2024-04-26,155.91282369790017,57.25710244893368
OIL-000463,TXR-0069,2023-01-08,82.04498510048394,64.50835426489903
OIL-000289,TXR-0046,2024-06-17,76.11340473802385,59.92311409176817
OIL-001404,TXR-0205,2023-03-09,183.33297546310365,40.54040824957005
OIL-001588,TXR-0231,2024-05-17,57.06121475911183,52.57608252078005
OIL-000867,TXR-0126,2023-05-22,59.45506584965835,62.72272481505892
OIL-001026,TXR-0149,2024-02-04,12.638934312799439,50.84990816625644
OIL-001298,TXR-0189,2023-01-28,190.44367503616868,66.27308875198942
OIL-000186,TXR-0029,2023-04-11,65.73245434873695,66.97823711469488
OIL-000510,TXR-0075,2023-05-12,80.14817897439751,48.79155177019979
OIL-000073,TXR-0012,2023-01-16,46.47590837107107,63.00289216167645
OIL-000247,TXR-0040,2024-04-09,156.00867396172958,48.4566131049769
OIL-000617,TXR-0090,2023-05-18,77.99057956794977,62.53346850638881
OIL-001241,TXR-0180,2023-03-05,96.75276276882606,50.05742539247315
OIL-000270,TXR-0043,2023-07-05,61.328490196853416,38.68384139149923
OIL-000115,TXR-0017,2023-11-20,15.37226882253426,57.32204330787707
OIL-000514,TXR-0076,2023-07-10,107.22346357511574,74.46222618000523
OIL-001567,TXR-0228,2023-04-25,46.029602108484006,52.11016696813386
OIL-001414,TXR-0206,2023-06-03,101.42638079443455,48.93532186703974
OIL-000630,TXR-0093,2023-06-22,200.78817472201297,69.49698346020342
OIL-000783,TXR-0114,2023-05-11,60.71277975314719,61.115817739827364
OIL-001230,TXR-0178,2023-05-28,118.44403400301418,46.50899649952335
OIL-000633,TXR-0094,2023-02-02,0.0,50.57341110470603
OIL-000718,TXR-0105,2023-09-02,103.97429847405635,71.8034723500837
OIL-000646,TXR-0096,2023-04-07,101.90480689028641,61.52500751510968
OIL-000819,TXR-0120,2023-11-10,87.39956238144777,51.50709902016375
OIL-001373,TXR-0199,2024-03-01,142.6464001228572,50.786297947667634
OIL-000831,TXR-0121,2024-03-26,58.92309720416838,66.12847439488995
OIL-001085,TXR-0158,2023-06-22,26.001411848724285,52.926361480797624
OIL-000314,TXR-0050,2023-11-05,44.012336337117056,55.2084828841819
OIL-000664,TXR-0098,2023-08-08,79.03213291975365,53.82166812585681
OIL-001287,TXR-0188,2023-04-21,82.75580124771989,49.32532125452342
OIL-000625,TXR-0092,2023-09-10,147.8941089025199,44.9100376882807
OIL-000690,TXR-0101,2024-04-19,54.269214080901534,48.45001412875777
OIL-000890,TXR-0129,2024-05-26,72.31302402809825,49.74650296495067
OIL-001345,TXR-0196,2023-08-07,77.28418966958661,47.93053815536931
OIL-000605,TXR-0089,2023-03-22,92.69657182421183,68.11633274921869
OIL-000487,TXR-0072,2023-11-20,124.66227779131955,44.81808399762137
OIL-000771,TXR-0113,2023-05-22,79.95597713577449,55.43903467717948
OIL-001432,TXR-0209,2023-12-28,209.04144100068103,65.98182435764434
OIL-001534,TXR-0224,2023-09-07,74.70446064024499,44.49454720264064
OIL-000088,TXR-0015,2023-11-04,12.77080081903782,51.07634899158472
OIL-000562,TXR-0083,2023-08-31,-130.90580873904403,56.91557358588472
OIL-000146,TXR-0023,2024-03-24,78.2110089750448,49.286437690964505
OIL-001046,TXR-0153,2023-12-19,179.15738247347048,63.065390189534476
OIL-000602,TXR-0089,2023-08-02,99.19206222175853,71.04820203135444
OIL-000245,TXR-0040,2024-06-25,125.34915134193206,56.09991962822396
OIL-000301,TXR-0048,2023-02-23,53.57139530446787,63.40045349565879
OIL-001375,TXR-0199,2023-12-09,142.63733555143926,55.59744494970862
OIL-001285,TXR-0188,2023-10-15,94.61726502231217,54.673552158182034
OIL-000048,TXR-0008,2024-04-02,97.70027127184895,52.271142414312074
OIL-001190,TXR-0174,2024-03-30,64.95808647325302,50.38542424008054
OIL-000114,TXR-0017,2023-07-01,41.181603632432264,47.979517426828664
OIL-000477,TXR-0071,2023-05-01,6.799663960222134,54.67648862787924
OIL-001590,TXR-0231,2023-06-19,64.92261264519956,60.421003931243746
OIL-001559,TXR-0228,2023-12-24,24.013795561401786,44.49768266227573
OIL-000116,TXR-0018,2023-09-01,47.990841075441246,56.84605008538651
OIL-000165,TXR-0026,2023-11-12,101.80474461569995,65.1430940935272
OIL-001006,TXR-0146,2023-09-17,73.5241472066819,65.7249232290519
OIL-000711,TXR-0105,2024-04-16,75.13656074924074,47.253795842012366
OIL-001277,TXR-0186,2023-02-25,109.28119890242594,56.76279261784455
OIL-001119,TXR-0162,2023-12-01,102.58289892172813,50.93428213904397
OIL-000159,TXR-0026,2024-02-11,129.02482017374646,57.928005082636986
OIL-001309,TXR-0191,2023-06-17,45.133869119420325,54.1112895371436
OIL-000573,TXR-0084,2023-06-21,9.579828766091978,54.84810782509077
OIL-001455,TXR-0212,2024-04-16,71.54658805983624,52.58898470408268
OIL-000368,TXR-0057,2024-04-09,123.47820994329372,56.612476125250666
OIL-000918,TXR-0132,2024-02-09,131.044420899659,53.73288708198942
OIL-000995,TXR-0144,2023-06-15,140.12214489673562,47.48092803006845
OIL-000370,TXR-0058,2023-12-07,33.18396134144312,57.637874770042274
OIL-000219,TXR-0035,2023-08-02,82.90475301606065,51.57412160400442
OIL-001341,TXR-0195,2023-08-13,32.57070663719834,49.93612064956038
OIL-000639,TXR-0095,2023-02-26,78.68911386978172,45.39342816655914
OIL-000990,TXR-0144,2023-04-23,140.43533520079305,61.407955246291586
OIL-000017,TXR-0003,2023-01-15,82.95668127812164,51.528661822389765
OIL-000563,TXR-0083,2023-03-31,115.59166908621464,56.37216206197877
OIL-000862,TXR-0125,2023-10-27,98.44229843849293,63.327949728948774
OIL-000601,TXR-0089,2024-02-25,107.94593169792068,61.482307986175755
OIL-000649,TXR-0096,2023-02-22,105.27707332759168,58.63455557219798
OIL-001021,TXR-0148,2023-09-14,107.61347011396627,48.47838900351965
OIL-000297,TXR-0047,2024-03-14,-138.47723785810405,54.548676786437696
OIL-000213,TXR-0033,2023-12-14,103.10375109208628,51.48557657719426
OIL-000104,TXR-0016,2023-09-15,167.08200834079528,72.40185506133525
OIL-001503,TXR-0219,2024-05-25,39.966296957769835,42.58214775300334
OIL-001544,TXR-0225,2023-05-21,0.0,48.89871274054289
OIL-000680,TXR-0100,2023-04-15,49.21192205645009,55.590531163050315
OIL-001076,TXR-0157,2024-05-25,122.85461400319086,50.40613586288886
OIL-000513,TXR-0076,2024-03-27,105.41303202205285,68.0539479871294
OIL-000311,TXR-0049,2023-04-21,188.44369035712322,49.649147708832906
OIL-001068,TXR-0156,2024-06-19,29.60928590294619,41.37508030875172
OIL-001338,TXR-0195,2023-02-28,60.01170325439112,59.20280471151619
OIL-000765,TXR-0112,2023-01-30,57.99648496459944,58.822502564095075
OIL-000704,TXR-0104,2023-09-21,88.6044864807024,50.9517810743131
OIL-001149,TXR-0167,2024-05-20,91.63494725173412,59.513256513310154
OIL-000572,TXR-0084,2023-06-20,18.843180440343183,66.66272595945502
OIL-001516,TXR-0221,2024-04-27,105.46337210818115,67.95622697373568
OIL-001220,TXR-0177,2024-03-05,144.5229686500637,64.64973099761482
OIL-000920,TXR-0133,2023-03-24,35.474953520022744,59.82066437285703
OIL-001381,TXR-0200,2023-11-05,129.68055021412607,42.101727258458084
OIL-001301,TXR-0190,2023-12-13,74.56325141373473,47.971083712512076
OIL-000972,TXR-0141,2024-04-01,102.8115235302932,61.183267976181256
OIL-000272,TXR-0044,2023-08-20,89.93525368284197,52.02166170542271
OIL-000184,TXR-0029,2023-08-05,100.41976022357828,56.93133185661847
OIL-000227,TXR-0036,2023-12-22,28.12802395934291,56.069953003015954
OIL-001198,TXR-0174,2024-02-01,101.28166416158969,55.60500963903293
OIL-001162,TXR-0169,2023-11-27,101.03358592411134,56.392322527299086
OIL-001115,TXR-0162,2023-08-26,112.25627760056972,53.738538290610215
OIL-000414,TXR-0063,2023-04-22,36.28037259743627,57.85582487155628
OIL-001181,TXR-0172,2023-01-20,94.16555641300673,36.60296904256812
OIL-001178,TXR-0171,2023-03-08,77.06814054517153,55.402010626321065
OIL-001314,TXR-0192,2024-01-12,51.27721369501491,65.5650723867007
OIL-001170,TXR-0170,2023-09-03,81.68661866666939,46.906678892126926
OIL-001125,TXR-0163,2024-01-07,60.1962532008117,47.02180707678912
OIL-001361,TXR-0198,2024-03-27,0.0,48.777057035997906
OIL-001041,TXR-0152,2024-01-27,118.66795536253665,37.21184928326111
OIL-001555,TXR-0227,2023-06-26,118.85634497292854,55.125881296722085
OIL-000421,TXR-0064,2024-04-02,111.7458765537354,47.27233805088265
OIL-000844,TXR-0123,2023-10-24,40.464064057375985,42.795879016383644
OIL-001565,TXR-0228,2024-06-09,15.381985863603042,45.06630110903832
OIL-001081,TXR-0157,2024-05-03,135.71461114938342,62.45664097191615
OIL-000001,TXR-0001,2024-01-17,147.81778737157194,60.462041034748985
OIL-000682,TXR-0100,2024-06-05,68.38048610634388,57.75274595495176
OIL-001437,TXR-0210,2024-05-22,105.83839644592612,48.05382694394179
OIL-000503,TXR-0075,2023-09-02,86.6048580821074,46.51866737931058
OIL-000497,TXR-0074,2023-09-19,53.808558014687854,49.101650094514206
OIL-000016,TXR-0003,2024-05-14,122.11861570742435,55.60164659532102
OIL-000394,TXR-0060,2023-03-17,145.78964795403567,49.90369503086817
OIL-001323,TXR-0193,2023-05-05,106.52863643490481,55.27910937364014
OIL-000442,TXR-0067,2023-11-24,21.087663595364518,76.68757050138879
OIL-001044,TXR-0153,2024-06-25,443.4509581935122,60.94460438682785
OIL-001238,TXR-0179,2023-06-13,38.30885770998896,59.33055729595271
OIL-001148,TXR-0167,2024-04-28,96.79596170571638,56.728370872405435
OIL-001004,TXR-0145,2023-09-09,0.0,48.440449621930284
OIL-000090,TXR-0015,2023-03-20,0.0,55.76231470289133
OIL-000962,TXR-0139,2023-05-31,95.24069443407954,46.11083968683009
OIL-000295,TXR-0047,2023-04-08,41.97102317957583,63.2617224846075
OIL-001410,TXR-0206,2023-10-05,132.77238269276526,44.40524231553068
OIL-000652,TXR-0096,2024-04-18,82.4104282662414,59.884805073019436
OIL-000067,TXR-0011,2024-02-08,111.15582893397115,44.82616524563043
OIL-001538,TXR-0225,2023-06-25,0.0,53.07456305514383
OIL-001264,TXR-0184,2023-03-26,104.13379379494776,44.59950562964043
OIL-000830,TXR-0121,2023-04-12,45.743777304121835,74.54218429619799
OIL-000759,TXR-0112,2024-02-24,59.11450639034565,65.48898311839409
OIL-000566,TXR-0083,2024-03-13,109.0309982914092,66.95239815675804
OIL-000803,TXR-0117,2023-04-26,315.83921272837426,72.71910378444547
OIL-001194,TXR-0174,2023-05-02,78.0601487385516,52.776725496976965
OIL-000595,TXR-0088,2024-06-06,117.40189481509124,35.728953101313365
OIL-001245,TXR-0181,2023-04-22,50.20272946764308,53.76778319673437
OIL-001429,TXR-0209,2024-04-02,188.2518554019995,52.383320595624106
OIL-000847,TXR-0124,2024-02-22,123.12508781585288,50.13696207161026
OIL-001599,TXR-0232,2023-03-17,158.67980006688074,49.881408324645655
OIL-000861,TXR-0125,2023-04-30,93.29482067364732,59.10622750235553
OIL-000282,TXR-0045,2024-05-03,77.42076111566183,45.336122162732295
OIL-001009,TXR-0146,2023-12-15,75.87235788219476,55.589597624640234
OIL-000971,TXR-0141,2024-01-28,110.64612544782241,62.22893756089272
OIL-000577,TXR-0084,2023-06-10,0.0,66.33092817566502
OIL-001600,TXR-0232,2023-11-13,140.6842921042279,36.6695691281673
OIL-001452,TXR-0212,2023-06-12,87.89127376652459,50.805498534207516
OIL-000355,TXR-0056,2023-01-02,96.85156127533412,49.5664292816949
OIL-000003,TXR-0001,2023-07-15,140.5492356906356,67.06431093762076
OIL-000057,TXR-0009,2024-01-13,114.34695643867661,55.6376338468652
OIL-000837,TXR-0122,2023-06-26,127.31887659172038,56.1146110606909
OIL-000238,TXR-0038,2023-05-29,72.03264149746873,43.2157663332534
OIL-000668,TXR-0098,2023-01-07,79.24383077476347,61.98722087698249
OIL-000252,TXR-0041,2023-12-14,151.88498516004958,59.142139663506335
OIL-001522,TXR-0222,2024-04-01,92.50544574636213,71.51137340467912
OIL-000206,TXR-0032,2023-10-09,46.3068631961327,65.268768813223
OIL-000332,TXR-0053,2024-02-18,76.36423849338169,50.59850350551321
OIL-001097,TXR-0160,2023-05-06,0.0,57.91941255936748
OIL-000392,TXR-0060,2024-02-23,141.79338743866,47.94195406040262
OIL-001466,TXR-0213,2024-04-25,10.510582054887603,64.87814615058669
OIL-000781,TXR-0114,2023-10-12,73.38835926658089,59.99255850551535
OIL-000762,TXR-0112,2023-11-25,64.18865701370807,62.65807156121437
OIL-000100,TXR-0016,2023-02-16,116.11885595121835,60.94759179838734
OIL-000153,TXR-0025,2024-06-10,58.72901040432619,53.89273104622584
OIL-000891,TXR-0129,2023-03-26,65.44374569375665,56.63391575979961
OIL-001423,TXR-0208,2023-04-01,101.19446844155198,57.666773582313795
OIL-001417,TXR-0207,2024-06-26,132.09328778431995,62.79657896803335
OIL-000855,TXR-0125,2023-08-06,76.76405537173133,65.6042491665161
OIL-001172,TXR-0171,2023-07-19,79.89234746941608,54.667362846268986
OIL-000516,TXR-0077,2024-06-30,192.8648304831176,63.84861525049733
OIL-001409,TXR-0206,2024-01-05,123.77134600137506,55.3383987208671
OIL-000885,TXR-0128,2023-03-21,63.59183275781107,53.01667988797561
OIL-000130,TXR-0021,2023-06-27,94.75096946345687,57.94225378188534
OIL-000674,TXR-0099,2023-07-21,131.57532500712193,44.69052485352539
OIL-001098,TXR-0160,2023-01-25,16.11510801299475,56.925448823973646
OIL-001289,TXR-0188,2023-09-25,77.39318486496055,62.88059081398939
OIL-001517,TXR-0221,2023-01-16,120.57060504629389,53.76561477142953
OIL-000491,TXR-0073,2023-11-26,103.3355767133272,57.64780698278622
OIL-001448,TXR-0211,2024-03-18,177.7423485173926,52.50417247112376
OIL-000439,TXR-0067,2023-11-02,52.45415503230775,66.91013153809448
OIL-000382,TXR-0059,2024-06-13,101.72328185953363,41.00185993131084
OIL-001552,TXR-0227,2023-01-26,74.09497367769504,49.23688283256577
OIL-001086,TXR-0158,2024-06-28,37.15387738073697,55.86379202320802
OIL-001059,TXR-0154,2023-11-30,99.00515700135865,62.877555838937944
OIL-000710,TXR-0105,2023-05-13,67.90584911859213,56.60026275499582
OIL-000366,TXR-0057,2023-03-21,104.86386839548385,62.01163643228306
OIL-001397,TXR-0204,2024-03-12,179.97150509053935,63.1394113840155
OIL-000715,TXR-0105,2023-01-02,48.565380168007856,58.549997344658394
OIL-000525,TXR-0078,2023-08-12,140.09911473233268,60.119284618016735
OIL-000956,TXR-0138,2023-12-16,89.85322912646345,62.112116793729335
OIL-001551,TXR-0227,2023-09-29,86.59408039510707,52.72638531860467
OIL-000404,TXR-0061,2023-08-24,36.61575345946776,53.711224297796385
OIL-000243,TXR-0040,2024-04-04,140.47750161356822,51.751967569640364
OIL-000411,TXR-0062,2023-12-07,64.72460689498085,58.12224675911261
OIL-000628,TXR-0093,2023-06-15,211.90322378730764,66.11509019380443
OIL-001105,TXR-0160,2023-12-08,7.898158226462532,44.53812265739122
OIL-000708,TXR-0104,2023-08-30,109.46055898061614,48.97369450203516
OIL-001307,TXR-0191,2023-03-08,99.80621455263972,47.512830431055875
OIL-000751,TXR-0110,2024-03-29,26.119130283500358,70.27819894600944
OIL-000588,TXR-0086,2024-06-17,78.8564134603252,61.630440876488116
OIL-000384,TXR-0059,2023-05-25,68.7976857292133,47.85936167949151
OIL-001237,TXR-0179,2024-04-19,37.611280618403086,65.40293444745647
OIL-000598,TXR-0088,2023-01-22,-130.0330052991905,41.44806297691632
OIL-000943,TXR-0136,2024-02-09,201.12875463350983,31.90077295741815
OIL-001065,TXR-0155,2023-05-02,24.274386221586973,46.880152323597194
OIL-001391,TXR-0202,2024-04-20,73.65258721278906,38.92124745020061
OIL-001206,TXR-0176,2024-03-15,93.98122254405465,66.18829417664466
OIL-000032,TXR-0005,2023-06-08,202.0662513297669,53.452317964866445
OIL-000769,TXR-0113,2024-03-09,84.66229349697987,58.59271528739762
OIL-000151,TXR-0024,2023-11-20,78.73752860032448,57.4788431575003
OIL-001073,TXR-0157,2023-01-24,92.51346521965763,52.425440476083715
OIL-000638,TXR-0094,2023-11-24,14.946222887452942,48.70435379985081
OIL-001321,TXR-0193,2023-01-09,80.09224718020647,65.96308592940949
OIL-000058,TXR-0009,2023-02-13,94.37716367591881,54.11972252941506
OIL-000322,TXR-0050,2024-03-21,63.10726968055032,47.98813785099622
OIL-000667,TXR-0098,2024-04-28,69.89008818725006,58.603707781775185
OIL-000539,TXR-0080,2023-04-18,149.72294963141852,55.10177997027585
OIL-001192,TXR-0174,2023-11-20,79.90671834085188,54.83782851207649
OIL-000304,TXR-0048,2023-12-06,30.79090927941553,54.87721867167612
OIL-001080,TXR-0157,2023-02-15,126.05208946209996,68.58883848871324
OIL-001094,TXR-0159,2024-01-25,116.56350013614662,50.84390986400208
OIL-000683,TXR-0100,2024-04-11,42.27758473780029,56.33264318494054
OIL-001465,TXR-0213,2023-02-28,0.0,65.0624556609789
OIL-001090,TXR-0159,2024-05-19,92.78736147135608,48.4354586926702
OIL-000089,TXR-0015,2023-06-18,4.837424332542606,48.00777510963173
OIL-000125,TXR-0020,2023-05-22,91.08484768900288,41.726264601818066
OIL-000542,TXR-0080,2023-06-30,105.84001083516253,57.27815123414595
OIL-001284,TXR-0188,2024-05-12,100.85607610885769,56.76371306044224
OIL-001372,TXR-0199,2023-08-03,168.94046930795523,54.48272318130851
OIL-001427,TXR-0209,2023-04-11,198.9359878994663,63.89012242627546
OIL-000561,TXR-0083,2023-11-18,126.7596261291358,59.09723469910759
OIL-000927,TXR-0134,2023-10-25,36.81725612125413,49.72757723667525
OIL-000544,TXR-0080,2023-10-30,71.06633642662366,50.503032247931074
OIL-000045,TXR-0007,2024-06-25,98.98845608583181,39.41246944021137
OIL-000967,TXR-0140,2023-10-05,48.51125468717403,58.308814510732105
OIL-001456,TXR-0212,2023-03-06,86.1855521067013,55.006925190350486
OIL-000338,TXR-0053,2023-01-11,81.93888105256931,61.35812370068211
OIL-000905,TXR-0131,2023-02-17,75.4808166958996,54.99321496457055
OIL-000835,TXR-0122,2024-01-24,113.44846575732286,43.960338659629954
OIL-001436,TXR-0210,2023-07-11,64.30432590356811,43.65729460496348
OIL-000292,TXR-0046,2023-07-25,72.92924992442703,46.43429782567089
OIL-001457,TXR-0212,2024-05-05,57.339873205776115,57.71980272372182
OIL-000127,TXR-0020,2023-01-09,89.28735681843574,34.933776241582876
OIL-000832,TXR-0121,2023-08-02,72.52484710327471,63.233186743830586
OIL-001244,TXR-0180,2023-08-25,131.34131968927258,52.13704649278837
OIL-000970,TXR-0140,2023-06-25,61.87875658254624,59.48987899244703
OIL-000874,TXR-0127,2023-03-06,99.25113421431068,57.18054490377235
OIL-000013,TXR-0002,2024-06-29,107.57382285166963,48.338161238895964
OIL-001297,TXR-0189,2023-08-02,193.64503447631137,69.11742436108909
OIL-000371,TXR-0058,2023-06-12,49.80603111190873,59.65203554945381
OIL-001302,TXR-0190,2023-08-30,45.90770649793642,43.522993377352314
OIL-001242,TXR-0180,2024-04-21,85.59788313561116,52.57521563681004
OIL-000859,TXR-0125,2023-04-27,61.73254243293604,60.63370571047301
OIL-000224,TXR-0035,2023-07-29,74.44933101800389,36.22471839858059
OIL-001225,TXR-0178,2024-05-13,84.71865937168806,49.28126937800123
OIL-000694,TXR-0102,2024-01-03,103.98875850068134,66.442272578833
OIL-001315,TXR-0192,2024-01-15,9.808359293313657,61.0112225183224
OIL-000365,TXR-0057,2023-03-24,120.57823037957033,51.133068338824756
OIL-000405,TXR-0061,2023-09-20,59.46286208101976,50.291692179514214
OIL-000152,TXR-0025,2023-07-29,77.26567059598351,53.17312574792015
OIL-000495,TXR-0074,2023-09-15,41.68005083910637,41.77580031310198
OIL-000582,TXR-0085,2023-11-29,78.30136555729945,64.97053087117445
OIL-000209,TXR-0032,2023-05-12,64.96731147165129,65.21670399957625
OIL-000143,TXR-0023,2024-05-08,70.72659020155237,60.87446416762282
OIL-001571,TXR-0229,2023-11-05,71.9212469324386,56.95889645087917
OIL-001398,TXR-0204,2024-02-18,189.07852120890226,62.50769553660449
OIL-000453,TXR-0068,2024-04-04,127.37760213117608,41.61296495047896
OIL-000659,TXR-0097,2023-03-28,77.63407755475521,56.02775150657624
OIL-000681,TXR-0100,2023-02-07,26.936200290585898,47.42811623059627
OIL-001500,TXR-0219,2023-05-08,18.145774786235766,43.78295938162264
OIL-001063,TXR-0155,2023-12-25,41.59392345222185,45.6700806581828
OIL-001188,TXR-0173,2024-05-08,119.23250199918687,55.36694290336196
OIL-000899,TXR-0131,2024-04-03,30.64710499942405,54.24682373689617
OIL-000077,TXR-0013,2024-03-07,148.08242113060905,46.825983701855044
OIL-001478,TXR-0215,2023-02-14,96.59709858495681,45.9010129505838
OIL-000214,TXR-0034,2023-04-22,83.69633878439608,51.79911980650415
OIL-001344,TXR-0196,2023-04-09,49.02459697733454,47.70773474845893
OIL-001553,TXR-0227,2024-06-19,115.03575063254846,56.238215872745485
OIL-000942,TXR-0135,2023-11-19,159.9549015028442,61.12231135619082
OIL-000133,TXR-0021,2024-02-14,119.07985409833188,50.6147251926487
OIL-000669,TXR-0098,2024-04-22,101.377392266572,55.03010519219025
OIL-000965,TXR-0139,2024-06-02,100.67566142482634,59.907094172934265
OIL-000174,TXR-0028,2023-12-13,66.54168154470035,51.05894483402159
OIL-001498,TXR-0219,2023-09-04,3.591106617895246,41.983145338384
OIL-000609,TXR-0090,2023-01-05,98.26308028278522,46.89869529669787
OIL-000736,TXR-0108,2023-02-12,159.74060938146008,52.5853449767395
OIL-000738,TXR-0108,2023-07-20,169.24047123692029,42.3851259165173
OIL-000021,TXR-0004,2024-03-16,143.3726613176275,46.961049381618615
OIL-001056,TXR-0154,2023-07-19,109.3095886449348,57.39982375969268
OIL-000232,TXR-0037,2024-06-17,98.4939117246228,65.11823182110572
OIL-000915,TXR-0132,2024-06-01,134.29061374806395,62.32624207001457
OIL-000385,TXR-0059,2023-12-28,110.7930190387098,47.063522278363756
OIL-000176,TXR-0028,2023-01-26,84.64381307947629,55.1909065230639
OIL-001433,TXR-0209,2024-04-17,203.40963014272356,56.605401905029666
OIL-001591,TXR-0231,2024-03-26,70.1555353825847,44.4650809623886
OIL-000396,TXR-0060,2023-07-19,147.82943260630861,55.43894849949062
OIL-001540,TXR-0225,2023-05-17,10.115851230535384,52.739385498311904
OIL-001377,TXR-0200,2024-05-30,127.3935649069054,40.314927208735575
